Date,Observed,Climatology
1-Jan-2020,0,0.0
2-Jan-2020,0,0.0
3-Jan-2020,0,0.0
4-Jan-2020,0,0.0
5-Jan-2020,0,0.0
6-Jan-2020,0,0.0
7-Jan-2020,0,0.0
8-Jan-2020,0,0.0
9-Jan-2020,0,0.0
10-Jan-2020,0,0.0
11-Jan-2020,0,0.0
12-Jan-2020,0,0.0
13-Jan-2020,0,0.0
14-Jan-2020,0,0.0
15-Jan-2020,0,0.0
16-Jan-2020,0,0.0
17-Jan-2020,0,0.0
18-Jan-2020,0,0.0
19-Jan-2020,0,0.0
20-Jan-2020,0,0.0
21-Jan-2020,0,0.0
22-Jan-2020,0,0.0
23-Jan-2020,0,0.0
24-Jan-2020,0,0.0
25-Jan-2020,0,0.0
26-Jan-2020,0,0.0
27-Jan-2020,0,0.0
28-Jan-2020,0,0.0
29-Jan-2020,0,0.1
30-Jan-2020,0,0.1
31-Jan-2020,0,0.2
1-Feb-2020,0,0.3
2-Feb-2020,0,0.4
3-Feb-2020,0,0.5
4-Feb-2020,0,0.5
5-Feb-2020,0,0.5
6-Feb-2020,0,0.5
7-Feb-2020,0,0.5
8-Feb-2020,0,0.5
9-Feb-2020,0,0.5
10-Feb-2020,0,0.5
11-Feb-2020,0,0.5
12-Feb-2020,0,0.5
13-Feb-2020,0,0.5
14-Feb-2020,0,0.5
15-Feb-2020,0,0.5
16-Feb-2020,0,0.5
17-Feb-2020,0,0.5
18-Feb-2020,0,0.5
19-Feb-2020,0,0.5
20-Feb-2020,0,0.5
21-Feb-2020,0,0.5
22-Feb-2020,0,0.5
23-Feb-2020,0,0.5
24-Feb-2020,0,0.5
25-Feb-2020,0,0.5
26-Feb-2020,0,0.5
27-Feb-2020,0,0.5
28-Feb-2020,0,0.5
29-Feb-2020,0,0.5
1-Mar-2020,0,0.5
2-Mar-2020,0,0.5
3-Mar-2020,0,0.5
4-Mar-2020,0,0.5
5-Mar-2020,0,0.5
6-Mar-2020,0,0.5
7-Mar-2020,0,0.5
8-Mar-2020,0,0.5
9-Mar-2020,0,0.5
10-Mar-2020,0,0.5
11-Mar-2020,0,0.5
12-Mar-2020,0,0.5
13-Mar-2020,0,0.5
14-Mar-2020,0,0.5
15-Mar-2020,0,0.5
16-Mar-2020,0,0.5
17-Mar-2020,0,0.5
18-Mar-2020,0,0.5
19-Mar-2020,0,0.5
20-Mar-2020,0,0.5
21-Mar-2020,0,0.5
22-Mar-2020,0,0.5
23-Mar-2020,0,0.5
24-Mar-2020,0,0.5
25-Mar-2020,0,0.5
26-Mar-2020,0,0.5
27-Mar-2020,0,0.5
28-Mar-2020,0,0.5
29-Mar-2020,0,0.5
30-Mar-2020,0,0.5
31-Mar-2020,0,0.5
1-Apr-2020,0,0.5
2-Apr-2020,0,0.5
3-Apr-2020,0,0.5
4-Apr-2020,0,0.5
5-Apr-2020,0,0.5
6-Apr-2020,0,0.5
7-Apr-2020,0,0.5
8-Apr-2020,0,0.5
9-Apr-2020,0,0.5
10-Apr-2020,0,0.5
11-Apr-2020,0,0.5
12-Apr-2020,0,0.5
13-Apr-2020,0,0.5
14-Apr-2020,0,0.5
15-Apr-2020,0,0.5
16-Apr-2020,0,0.5
17-Apr-2020,0,0.5
18-Apr-2020,0,0.5
19-Apr-2020,0,0.5
20-Apr-2020,0,0.5
21-Apr-2020,0,0.5
22-Apr-2020,0,0.5
23-Apr-2020,0,0.5
24-Apr-2020,0,0.5
25-Apr-2020,0,0.5
26-Apr-2020,0,0.5
27-Apr-2020,0,0.5
28-Apr-2020,0,0.5
29-Apr-2020,0,0.5
30-Apr-2020,0,0.5
1-May-2020,0,0.5
2-May-2020,0,0.5
3-May-2020,0,0.5
4-May-2020,0,0.5
5-May-2020,0,0.5
6-May-2020,0,0.5
7-May-2020,0,0.5
8-May-2020,0,0.5
9-May-2020,0,0.5
10-May-2020,0,0.5
11-May-2020,0,0.5
12-May-2020,0,0.5
13-May-2020,0,0.5
14-May-2020,0,0.5
15-May-2020,0,0.5
16-May-2020,0,0.6
17-May-2020,0,0.7
18-May-2020,0,0.7
19-May-2020,0,0.8
20-May-2020,0,0.9
21-May-2020,0,0.9
22-May-2020,0,1.0
23-May-2020,0,1.1
24-May-2020,0,1.2
25-May-2020,0,1.5
26-May-2020,0,1.7
27-May-2020,0,1.9
28-May-2020,0,2.1
29-May-2020,0,2.3
30-May-2020,0,2.7
31-May-2020,0.2,3.0
1-Jun-2020,0.2,3.2
2-Jun-2020,0.2,3.3
3-Jun-2020,0.2,3.4
4-Jun-2020,0.2,3.5
5-Jun-2020,0.2,3.6
6-Jun-2020,0.2,3.7
7-Jun-2020,0.2,3.8
8-Jun-2020,0.2,3.9
9-Jun-2020,0.2,3.9
10-Jun-2020,0.2,4.1
11-Jun-2020,0.2,4.2
12-Jun-2020,0.2,4.4
13-Jun-2020,0.2,4.6
14-Jun-2020,0.2,4.9
15-Jun-2020,0.2,5.4
16-Jun-2020,0.2,5.6
17-Jun-2020,0.2,5.9
18-Jun-2020,0.2,6.2
19-Jun-2020,0.2,6.6
20-Jun-2020,0.2,7.0
21-Jun-2020,0.2,7.5
22-Jun-2020,0.2,8.2
23-Jun-2020,0.2,8.8
24-Jun-2020,0.2,9.5
25-Jun-2020,0.5,10.2
26-Jun-2020,0.5,11.0
27-Jun-2020,0.5,11.6
28-Jun-2020,0.5,12.2
29-Jun-2020,0.5,12.8
30-Jun-2020,0.5,13.5
1-Jul-2020,0.5,14.2
2-Jul-2020,0.5,14.9
3-Jul-2020,0.5,15.4
4-Jul-2020,0.5,15.7
5-Jul-2020,0.6,16.0
6-Jul-2020,0.6,16.3
7-Jul-2020,1.2,16.8
8-Jul-2020,2.1,17.2
9-Jul-2020,3.4,17.7
10-Jul-2020,4.5,18.1
11-Jul-2020,6.0,18.7
12-Jul-2020,6.4,19.5
13-Jul-2020,6.5,20.5
14-Jul-2020,6.4,21.7
15-Jul-2020,6.4,22.9
16-Jul-2020,6.4,23.9
17-Jul-2020,6.4,24.7
18-Jul-2020,6.4,25.7
19-Jul-2020,6.4,26.9
20-Jul-2020,6.4,28.4
21-Jul-2020,7.7,29.7
22-Jul-2020,9.4,31.0
23-Jul-2020,14.0,32.2
24-Jul-2020,18.5,33.4
25-Jul-2020,21.5,35.0
26-Jul-2020,23.9,36.6
27-Jul-2020,26.1,37.8
28-Jul-2020,26.8,38.6
29-Jul-2020,26.9,39.4
30-Jul-2020,26.9,40.3
31-Jul-2020,26.9,41.1
1-Aug-2020,26.9,42.0
2-Aug-2020,26.9,43.1
3-Aug-2020,26.9,44.2
4-Aug-2020,26.9,45.3
5-Aug-2020,26.9,46.4
6-Aug-2020,26.9,47.4
7-Aug-2020,26.9,48.4
8-Aug-2020,26.9,49.4
9-Aug-2020,27.7,50.5
10-Aug-2020,29.2,51.6
11-Aug-2020,32.0,52.7
12-Aug-2020,33.0,53.9
13-Aug-2020,33.0,55.1
14-Aug-2020,33.0,56.2
15-Aug-2020,33.0,57.1
16-Aug-2020,33.4,58.0
17-Aug-2020,35.4,58.8
18-Aug-2020,39.9,59.7
19-Aug-2020,42.9,60.5
20-Aug-2020,43.9,61.4
21-Aug-2020,44.9,62.3
22-Aug-2020,44.9,63.4
23-Aug-2020,44.9,64.9
24-Aug-2020,44.9,66.4
25-Aug-2020,44.9,68.0
26-Aug-2020,45.3,69.5
27-Aug-2020,46.6,70.8
28-Aug-2020,47.6,72.0
29-Aug-2020,48.2,72.8
30-Aug-2020,48.2,73.7
31-Aug-2020,48.2,74.7
1-Sep-2020,48.2,75.8
2-Sep-2020,48.2,77.4
3-Sep-2020,48.2,78.7
4-Sep-2020,48.2,79.8
5-Sep-2020,48.4,80.7
6-Sep-2020,48.9,81.6
7-Sep-2020,48.9,82.5
8-Sep-2020,48.9,83.5
9-Sep-2020,48.9,84.5
10-Sep-2020,48.9,85.6
11-Sep-2020,48.9,86.7
12-Sep-2020,48.9,88.3
13-Sep-2020,49.5,89.9
14-Sep-2020,50.2,91.5
15-Sep-2020,51.3,92.8
16-Sep-2020,51.6,93.9
17-Sep-2020,51.6,95.0
18-Sep-2020,51.6,96.1
19-Sep-2020,51.6,97.2
20-Sep-2020,51.6,98.4
21-Sep-2020,51.9,99.7
22-Sep-2020,52.6,101.2
23-Sep-2020,53.3,102.8
24-Sep-2020,53.9,104.3
25-Sep-2020,54.2,105.7
26-Sep-2020,54.2,107.0
27-Sep-2020,54.2,108.0
28-Sep-2020,54.2,109.0
29-Sep-2020,54.5,109.9
30-Sep-2020,55.7,110.8
1-Oct-2020,59.1,111.8
2-Oct-2020,64.3,112.8
3-Oct-2020,69.2,113.8
4-Oct-2020,71.5,114.6
5-Oct-2020,72.4,115.2
6-Oct-2020,73.7,115.8
7-Oct-2020,74.0,116.2
8-Oct-2020,74.0,116.8
9-Oct-2020,74.0,117.5
10-Oct-2020,74.0,118.3
11-Oct-2020,74.0,119.0
12-Oct-2020,74.0,119.7
13-Oct-2020,74.1,120.2
14-Oct-2020,74.4,120.5
15-Oct-2020,74.4,121.0
16-Oct-2020,74.4,121.3
17-Oct-2020,74.4,121.7
18-Oct-2020,74.4,122.4
19-Oct-2020,74.4,123.4
20-Oct-2020,74.4,124.4
21-Oct-2020,74.4,125.1
22-Oct-2020,74.4,125.7
23-Oct-2020,74.4,126.3
24-Oct-2020,74.4,126.8
25-Oct-2020,74.4,127.3
26-Oct-2020,74.4,128.0
27-Oct-2020,74.4,128.5
28-Oct-2020,74.4,128.9
29-Oct-2020,74.4,129.3
30-Oct-2020,74.4,129.7
31-Oct-2020,74.4,129.9
1-Nov-2020,74.4,130.1
2-Nov-2020,74.4,130.2
3-Nov-2020,74.6,130.4
4-Nov-2020,75.2,130.5
5-Nov-2020,75.7,130.5
6-Nov-2020,75.7,130.5
7-Nov-2020,75.7,130.6
8-Nov-2020,75.7,130.6
9-Nov-2020,75.7,130.7
10-Nov-2020,75.7,130.8
11-Nov-2020,75.7,131.0
12-Nov-2020,75.7,131.0
13-Nov-2020,75.7,131.0
14-Nov-2020,75.7,131.0
15-Nov-2020,75.7,131.0
16-Nov-2020,75.7,131.1
17-Nov-2020,75.7,131.2
18-Nov-2020,76.3,131.2
19-Nov-2020,76.5,131.3
20-Nov-2020,76.5,131.3
21-Nov-2020,76.5,131.3
22-Nov-2020,76.5,131.3
23-Nov-2020,76.5,131.4
24-Nov-2020,76.5,131.5
25-Nov-2020,76.5,131.5
26-Nov-2020,76.5,131.5
27-Nov-2020,76.5,131.5
28-Nov-2020,76.5,131.5
29-Nov-2020,76.5,131.5
30-Nov-2020,76.5,131.5
1-Dec-2020,76.5,131.5
2-Dec-2020,76.5,131.5
3-Dec-2020,76.5,131.6
4-Dec-2020,,131.6
5-Dec-2020,,131.6
6-Dec-2020,,131.7
7-Dec-2020,,131.8
8-Dec-2020,,131.8
9-Dec-2020,,131.8
10-Dec-2020,,131.8
11-Dec-2020,,131.8
12-Dec-2020,,131.8
13-Dec-2020,,131.8
14-Dec-2020,,131.8
15-Dec-2020,,131.8
16-Dec-2020,,131.8
17-Dec-2020,,131.8
18-Dec-2020,,131.8
19-Dec-2020,,131.8
20-Dec-2020,,131.8
21-Dec-2020,,131.8
22-Dec-2020,,131.8
23-Dec-2020,,131.8
24-Dec-2020,,131.8
25-Dec-2020,,131.8
26-Dec-2020,,131.8
27-Dec-2020,,131.8
28-Dec-2020,,131.8
29-Dec-2020,,131.8
30-Dec-2020,,131.8
31-Dec-2020,,131.8
